0.02324808;-0.07329019;1.216086
0.4563678;-0.06481978;1.566752
0.3302091;-0.1313778;1.475856
0.5377517;-0.1380516;1.633349
-0.08252532;-0.1061477;1.099321
0.1371193;-0.07203998;1.28222
