Time (ms),y target (mm),y tip (mm)
44380,-0.2198677,-0.06777716
44430,-0.2210813,-0.07940725
44480,-0.2239016,-0.08664975
44530,-0.2251579,-0.09760059
44580,-0.2258742,-0.1022244
44630,-0.2259347,-0.1094164
44680,-0.2258096,-0.1178034
44730,-0.2258686,-0.1253278
44780,-0.2264359,-0.1292623
44830,-0.2263017,-0.1390797
44880,-0.2261522,-0.1440855
44930,-0.2254534,-0.1490184
44980,-0.2252334,-0.1487372
45030,-0.2233875,-0.1466323
45080,-0.2223901,-0.1454988
45130,-0.2157479,-0.1470611
45180,-0.2067729,-0.1469315
45230,-0.157362,-0.1460179
45280,-0.1346009,-0.1442101
45680,0.1305768,-0.1263957
45730,0.1270656,-0.1237627
45780,0.1261149,-0.1210831
45830,0.1172094,-0.1137142
45880,0.1059805,-0.1035562
45930,0.09904477,-0.09930176
45980,0.08896868,-0.0905019
46030,0.07248419,-0.08425424
46080,0.06579046,-0.07615025
46130,0.06158182,-0.0695114
46180,0.06011857,-0.05627342
46230,0.06014586,-0.05071555
46280,0.06363609,-0.03952356
46330,0.0680853,-0.03374041
46380,0.069882,-0.03110605
46430,0.07530824,-0.03042854
46480,0.07978396,-0.03045477
46530,0.08233356,-0.03054139
46630,-0.1064828,-0.03061737
46680,-0.1872291,-0.0306496
46730,-0.1911169,-0.0325145
46780,-0.1962105,-0.040842
46830,-0.2171111,-0.05309352
46880,-0.211038,-0.05560165
46930,-0.2235784,-0.0605407
46980,-0.2141223,-0.06982493
47030,-0.2190262,-0.07545217
47080,-0.2147169,-0.08469339
47130,-0.2150576,-0.08960482
47180,-0.2132769,-0.09972993
47230,-0.2156364,-0.1082239
47280,-0.2164371,-0.1113333
47330,-0.2161822,-0.1177335
47380,-0.2190431,-0.1276421
47430,-0.2167582,-0.1355736
47480,-0.2179987,-0.1397474
47530,-0.2176795,-0.1474227
47580,-0.2179211,-0.1503984
47630,-0.2183542,-0.1488341
47680,-0.2176721,-0.1465373
47730,-0.2175197,-0.1475051
47780,-0.2181879,-0.150097
47830,-0.2188507,-0.1498041
47880,-0.2159182,-0.1491038
47930,-0.07814775,-0.1473885
47980,-0.003559627,-0.1478931
48030,0.01423448,-0.1474133
48080,0.01021628,-0.1469556
48130,0.02319379,-0.1427352
48180,0.03253434,-0.1353649
48230,0.03535344,-0.1295893
48280,0.03705409,-0.1240944
48330,0.03851694,-0.1214551
48380,0.04245301,-0.1154196
48430,0.04981789,-0.1054926
48480,0.05209801,-0.1029474
48530,0.05828559,-0.09284157
48580,0.06475653,-0.08817864
48630,0.06858461,-0.08062727
48680,0.0695673,-0.06826503
48730,0.06963093,-0.064136
48780,0.07334547,-0.05325565
48830,0.07384284,-0.0463511
48880,0.07310278,-0.04186466
48930,0.07265034,-0.03338192
48980,0.07288922,-0.02944588
49030,0.07444543,-0.03224533
49080,0.07444543,-0.03224533
49130,0.07286538,-0.03109629
49180,0.06255441,-0.03059592
49280,-0.1312168,-0.03076226
49330,-0.1460379,-0.02900486
49380,-0.1696831,-0.03628904
49430,-0.1804316,-0.04447614
49480,-0.1840393,-0.04737099
49530,-0.1872775,-0.05260964
49580,-0.1825304,-0.0600534
49632,-0.1810781,-0.06695805
49682,-0.1772575,-0.07592437
49732,-0.1737686,-0.08520247
49782,-0.1729308,-0.09227528
49832,-0.1716162,-0.09805216
49882,-0.1706,-0.1060852
49932,-0.1698765,-0.1115148
49982,-0.1683293,-0.1217045
50032,-0.1686582,-0.125685
50083,-0.1681115,-0.1337717
50133,-0.1675981,-0.142566
50183,-0.1658667,-0.1479125
50233,-0.1670218,-0.148555
50283,-0.1666737,-0.1455348
50333,-0.1659794,-0.1455034
50383,-0.1640343,-0.1470411
50433,-0.1528324,-0.1474674
50483,-0.07807032,-0.1490387
50533,-0.06063659,-0.1465938
50583,-0.01117111,-0.1472112
50633,0.02111627,-0.1463749
50683,0.04221851,-0.1424835
50733,0.04928296,-0.1387147
50783,0.06923801,-0.1252985
50833,0.07776481,-0.1189035
50883,0.08182462,-0.1161907
50933,0.08658645,-0.1099961
50983,0.08995611,-0.1036603
51033,0.0914115,-0.09491275
51083,0.09018175,-0.08959297
51133,0.09217444,-0.07983486
51183,0.09260712,-0.07411908
51233,0.09436036,-0.06539494
51283,0.09349529,-0.05303732
51333,0.09502241,-0.04665273
51383,0.09597233,-0.03841447
51433,0.09738471,-0.03332167
51483,0.09808957,-0.02939205
51533,0.09998178,-0.03007752
51583,0.1017828,-0.0322381
51683,-0.1409269,-0.02890939
51734,-0.1678858,-0.03056041
51784,-0.1792515,-0.03044617
51834,-0.1975306,-0.02999938
51884,-0.2003453,-0.03573212
51934,-0.2034599,-0.04142444
51984,-0.2045162,-0.05092023
52034,-0.2054941,-0.05853309
52084,-0.2042019,-0.06592474
52134,-0.2045688,-0.07220666
52184,-0.2025399,-0.08377445
52234,-0.2035051,-0.09553719
52284,-0.2047149,-0.1005459
52334,-0.2017663,-0.1077472
52384,-0.2020285,-0.1164371
52434,-0.2013848,-0.1216048
52484,-0.201152,-0.1319437
52534,-0.2005313,-0.1363351
52584,-0.2004018,-0.1396724
52634,-0.2014819,-0.1485899
52684,-0.2006304,-0.1503432
52734,-0.2029016,-0.1486165
52784,-0.2020648,-0.1479262
52834,-0.2060913,-0.149038
52884,-0.2013037,-0.1494567
52984,-0.008128705,-0.1491131
53034,-0.02066694,-0.1492162
53084,0.006396842,-0.1491247
53134,0.02532001,-0.1477415
53184,0.0376009,-0.1433822
53234,0.04701605,-0.1364066
53284,0.04804333,-0.1293392
53334,0.05721756,-0.1217481
53384,0.06139927,-0.1192589
53434,0.06506941,-0.1126934
53484,0.06889831,-0.1071431
53534,0.06911634,-0.09644145
53584,0.07138768,-0.08665857
53634,0.0760447,-0.07958669
53684,0.07693846,-0.07606704
53734,0.07792743,-0.06640495
53784,0.08198947,-0.05370386
53834,0.08363492,-0.04669341
53884,0.08601551,-0.0420533
53934,0.08663119,-0.04026749
53984,0.09006573,-0.03444132
54035,0.09126778,-0.03175851
54084,0.09552997,-0.03093858
54134,0.09793302,-0.03223087
54184,0.09359907,-0.03115739
54284,-0.1767753,-0.03009679
54334,-0.1692773,-0.03083255
54384,-0.1923785,-0.03051242
54434,-0.1955517,-0.03063491
54484,-0.2002988,-0.0386195
54534,-0.2040776,-0.0467801
54584,-0.2001662,-0.05118901
54634,-0.2038835,-0.05966901
54684,-0.2021648,-0.06583938
54734,-0.2005546,-0.07870935
54787,-0.1983531,-0.0913356
54836,-0.1973651,-0.09839451
54886,-0.1986715,-0.1066051
54936,-0.1965036,-0.1110864
54986,-0.1968782,-0.1132763
55036,-0.1939112,-0.1229698
55086,-0.1955969,-0.1331625
55136,-0.1927354,-0.1414298
55187,-0.194035,-0.1440699
55237,-0.1929055,-0.1472276
55287,-0.1930815,-0.1490709
55337,-0.1932072,-0.1485136
55387,-0.1909717,-0.1483652
55437,-0.1187142,-0.148788
55488,-0.008659402,-0.1490697
55538,0.0161525,-0.1488902
55588,0.03005945,-0.1456338
55638,0.0407661,-0.1410347
55688,0.05555298,-0.128818
55738,0.05462239,-0.1253683
55788,0.06316785,-0.122647
55839,0.06106035,-0.1217853
55888,0.06467032,-0.1147601
55938,0.06490134,-0.1102688
55988,0.06482182,-0.09763128
56038,0.06493969,-0.09335192
56088,0.06584547,-0.08586361
56138,0.06464337,-0.07943478
56188,0.06759126,-0.0648938
56238,0.06619528,-0.06049955
56288,0.06953099,-0.04930699
56339,0.07027696,-0.04542738
56388,0.0725069,-0.0353607
56438,0.07492261,-0.03085558
56488,0.07632618,-0.02974993
56539,0.08007805,-0.03046199
56588,0.06290264,-0.03027672
56688,-0.155267,-0.03049542
56738,-0.166278,-0.03055251
56789,-0.1753333,-0.0337175
56839,-0.1913948,-0.04558219
56889,-0.1906262,-0.05151005
56939,-0.1898072,-0.0563837
56990,-0.1877602,-0.0598009
57039,-0.1840135,-0.06663211
57089,-0.1841073,-0.07455868
57139,-0.1758591,-0.08497053
57189,-0.1759297,-0.09321912
57239,-0.1738828,-0.09888449
57289,-0.1733546,-0.1019131
57339,-0.1736998,-0.1116446
57389,-0.1741048,-0.1175056
57439,-0.1735079,-0.1251523
57489,-0.1732098,-0.1357158
57539,-0.1722431,-0.1426007
57589,-0.1727331,-0.1459365
57639,-0.171319,-0.1510044
57689,-0.1727859,-0.1481126
57739,-0.1708968,-0.1478754
