Time (ms),y target (mm),y tip (mm)
33018,0.1532722,-0.04441765
33042,0.1598463,-0.03621748
33068,0.1624167,-0.02430139
33093,0.1627848,-0.01519225
33118,0.1594405,-0.004475951
33144,0.1594405,-0.004475951
33169,0.1510928,-0.000636632
33194,0.1427502,-0.003534415
33220,0.1359188,-0.007672288
33244,0.1359188,-0.007672288
33269,0.1244858,-0.01029001
33294,0.1133727,-0.00805407
33319,0.09830443,-0.005293073
33344,0.08702064,-0.004555819
33369,0.08702064,-0.004555819
33394,0.07387169,-0.005821585
33420,0.05937215,-0.007437445
33444,0.05937215,-0.007437445
33469,0.04257229,-0.007698699
33494,0.03570835,-0.006876968
33519,0.02254478,-0.005951275
33544,0.008218199,-0.005957386
33569,-0.001447846,-0.00651444
33594,-0.01004945,-0.007211188
33620,-0.01004945,-0.007211188
33644,-0.02429515,-0.01094413
33669,-0.036814,-0.0184641
33694,-0.04592358,-0.02816676
33719,-0.04592358,-0.02816676
33744,-0.05464636,-0.0353261
33769,-0.06370413,-0.04099213
33794,-0.07236695,-0.04532808
33819,-0.08558641,-0.05050709
33844,-0.09428719,-0.05377207
33869,-0.1082319,-0.06031755
33894,-0.1082319,-0.06031755
33919,-0.1184348,-0.06497173
33944,-0.1288518,-0.07012837
33969,-0.1389581,-0.07264989
33994,-0.1468648,-0.07262575
34020,-0.1468648,-0.07262575
34045,-0.1579042,-0.07048699
34070,-0.1700052,-0.06847182
34095,-0.1700052,-0.06847182
34120,-0.176547,-0.06857373
34145,-0.1830642,-0.06927255
34170,-0.1927382,-0.0707423
34195,-0.1987072,-0.07165817
34220,-0.2050325,-0.07262225
34245,-0.2050325,-0.07262225
34270,-0.2165323,-0.07515803
34295,-0.2220252,-0.0777287
34320,-0.227423,-0.08132841
34345,-0.2346067,-0.08724139
34370,-0.2397563,-0.0921418
34395,-0.2397563,-0.0921418
34420,-0.2452131,-0.09910496
34446,-0.2493241,-0.1071342
34470,-0.249798,-0.1133981
34496,-0.2466679,-0.121455
34520,-0.2406945,-0.1301905
34545,-0.2406945,-0.1301905
34570,-0.2349313,-0.1361243
34595,-0.2258089,-0.1402917
34621,-0.2149186,-0.1406189
34645,-0.2149186,-0.1406189
34670,-0.2009957,-0.1375495
34695,-0.18339,-0.1346325
34720,-0.1760902,-0.1344232
34745,-0.1760902,-0.1344232
34770,-0.1557521,-0.1363209
34795,-0.1400922,-0.1383104
34820,-0.1298091,-0.1388941
34845,-0.1142541,-0.1384858
34870,-0.1028626,-0.1374045
34895,-0.08818903,-0.1357597
34920,-0.07727723,-0.1340122
34945,-0.07727723,-0.1340122
34970,-0.0666144,-0.1315912
34995,-0.0560393,-0.1288226
35020,-0.041592,-0.1256889
35046,-0.03109989,-0.1219722
35070,-0.0143645,-0.1140836
35095,-0.0143645,-0.1140836
35120,-0.004050161,-0.1072459
35146,0.009617026,-0.09883313
35171,0.009617026,-0.09883313
35196,0.02646493,-0.08647022
35221,0.03911887,-0.07733044
35247,0.04566238,-0.07384706
35271,0.0616981,-0.06982909
35296,0.07101841,-0.0704118
35321,0.08059894,-0.0716747
35346,0.08059894,-0.0716747
35371,0.09338512,-0.07190053
35396,0.1064711,-0.068657
35421,0.1188837,-0.06180589
35447,0.1275959,-0.05549102
35471,0.1406158,-0.04728377
35496,0.1406158,-0.04728377
35521,0.1483078,-0.04429775
35546,0.1582562,-0.04487752
35571,0.1680434,-0.04669222
35596,0.1680434,-0.04669222
35621,0.1746221,-0.04538684
35646,0.1790407,-0.03674577
35672,0.1790407,-0.03674577
35698,0.1787443,-0.01940747
35722,0.1720547,-0.006161169
35749,0.1583264,0.000212113
35774,0.1488688,-0.001124485
35798,0.1488688,-0.001124485
35823,0.135913,-0.00641903
35849,0.1211062,-0.01050252
35876,0.1053707,-0.009694807
35900,0.1053707,-0.009694807
35925,0.08732061,-0.005753206
35950,0.07372179,-0.004379835
35975,0.05361265,-0.005116737
36000,0.03718454,-0.007134964
36025,0.03718454,-0.007134964
36050,0.02027072,-0.008033175
36075,0.003784094,-0.007210603
36100,-0.01085412,-0.006003379
36125,-0.01085412,-0.006003379
36150,-0.0243065,-0.006046881
36176,-0.03316589,-0.008490955
36200,-0.04099185,-0.01380499
36225,-0.04799069,-0.02094067
36250,-0.05520754,-0.02796406
36275,-0.06461085,-0.03644164
36300,-0.07367145,-0.04226285
36325,-0.0783895,-0.04458302
36350,-0.08725961,-0.0491624
36375,-0.08725961,-0.0491624
36401,-0.09623621,-0.0552863
36425,-0.1041276,-0.06071241
36450,-0.1114956,-0.06641281
36475,-0.1188202,-0.07072459
36500,-0.1299152,-0.07401991
36525,-0.1299152,-0.07401991
36550,-0.1420141,-0.07321117
36575,-0.1499604,-0.07113803
36600,-0.1614757,-0.06832356
36626,-0.1614757,-0.06832356
36651,-0.170655,-0.0680818
36677,-0.1763603,-0.06906297
36702,-0.1846164,-0.07092825
36727,-0.1921056,-0.07175264
36751,-0.1921056,-0.07175264
36777,-0.1996763,-0.07391502
36801,-0.2044765,-0.07516766
36827,-0.2115063,-0.07809502
36851,-0.2165287,-0.08148321
36876,-0.2211261,-0.08554795
36901,-0.2290025,-0.09224615
36927,-0.2331708,-0.09777133
36952,-0.2331708,-0.09777133
36977,-0.2382289,-0.1059134
37001,-0.2414651,-0.1145086
37028,-0.2411764,-0.1189927
37053,-0.2411764,-0.1189927
37077,-0.236704,-0.1309969
37104,-0.2279491,-0.1388417
37129,-0.2233565,-0.1404096
37153,-0.2080559,-0.1396489
37178,-0.2001671,-0.1382221
37204,-0.1850005,-0.1355274
37228,-0.1850005,-0.1355274
37254,-0.1729657,-0.1347752
37280,-0.1562089,-0.1357038
37305,-0.1384337,-0.1373697
37329,-0.1193931,-0.1386065
37354,-0.1193931,-0.1386065
37380,-0.1053912,-0.1385261
37405,-0.09038532,-0.1376904
37430,-0.07582383,-0.1362598
37455,-0.05251492,-0.1329617
37480,-0.03730905,-0.1300507
37505,-0.03730905,-0.1300507
37530,-0.01880163,-0.1257693
37555,-0.000539671,-0.1223359
37580,0.0231701,-0.1149848
37604,0.0231701,-0.1149848
37629,0.04162242,-0.107116
37654,0.0562904,-0.1001154
37680,0.07158776,-0.09238485
37704,0.09075034,-0.08293386
37730,0.1050591,-0.07696052
37756,0.1050591,-0.07696052
37781,0.1225733,-0.0714201
37806,0.1425702,-0.06840996
37831,0.1533864,-0.06681491
37856,0.1631487,-0.06542163
37881,0.1753305,-0.0617558
37905,0.1753305,-0.0617558
37931,0.1819041,-0.05865265
37955,0.1892188,-0.05219069
37981,0.1963922,-0.04796374
38006,0.1983619,-0.04666786
38030,0.1989273,-0.04455427
38056,0.1989273,-0.04455427
38080,0.1942125,-0.03941828
38105,0.1854281,-0.03284517
38131,0.1682082,-0.01829317
38156,0.1542448,-0.006818308
38180,0.1542448,-0.006818308
38205,0.1414386,-0.001901966
38231,0.1237786,-0.001439204
38256,0.1064377,-0.006311852
38281,0.1064377,-0.006311852
38306,0.08844952,-0.00997687
38331,0.06815144,-0.009399827
38356,0.06815144,-0.009399827
38381,0.04051588,-0.005926691
38406,0.01993084,-0.004753975
38431,0.004388715,-0.005523266
38456,-0.01138775,-0.007120203
38481,-0.02348195,-0.007880384
38506,-0.03625352,-0.008957763
38531,-0.05004654,-0.01297149
38556,-0.05004654,-0.01297149
38581,-0.06641926,-0.02078544
38606,-0.07529949,-0.02769853
38631,-0.08362295,-0.03421772
38656,-0.09645956,-0.04178144
38681,-0.1039438,-0.04627885
38706,-0.1146651,-0.05118615
38731,-0.1146651,-0.05118615
38756,-0.1238522,-0.05502854
38781,-0.1324929,-0.05958173
38806,-0.1469016,-0.06812615
38831,-0.1564792,-0.07107978
38856,-0.1564792,-0.07107978
38882,-0.1686651,-0.07417601
38907,-0.1771124,-0.07374298
38932,-0.1921016,-0.07072563
38957,-0.2024901,-0.06911273
38982,-0.2024901,-0.06911273
39007,-0.2189511,-0.06932376
39032,-0.2275141,-0.07103056
39057,-0.2348222,-0.07776449
39082,-0.2408295,-0.08510301
39107,-0.2447642,-0.09072697
39132,-0.246494,-0.09569173
39157,-0.246494,-0.09569173
39182,-0.2486489,-0.1004819
39207,-0.2479299,-0.1067422
39232,-0.2449722,-0.1152009
39257,-0.2449722,-0.1152009
39284,-0.239187,-0.1242592
39310,-0.2296463,-0.134584
39335,-0.2296463,-0.134584
39360,-0.2182351,-0.1402854
39385,-0.2077635,-0.1413541
39410,-0.1940578,-0.1394
39435,-0.1816078,-0.1366378
39460,-0.165259,-0.1341461
39485,-0.165259,-0.1341461
39510,-0.1477538,-0.1346294
39535,-0.1297252,-0.1368403
39560,-0.1155185,-0.1384278
39585,-0.09340887,-0.1416079
39610,-0.08550721,-0.138441
39635,-0.068763,-0.1363489
39660,-0.068763,-0.1363489
39685,-0.05593625,-0.1338748
39710,-0.04488794,-0.1320175
39735,-0.03425638,-0.128685
39760,-0.01944013,-0.1244613
39785,-0.008971383,-0.1213057
39810,-0.008971383,-0.1213057
39835,0.01102101,-0.1145049
39860,0.02210861,-0.109083
39885,0.03289697,-0.1023886
39910,0.04388446,-0.09461828
39935,0.05668764,-0.08469888
39960,0.07119693,-0.07624462
39985,0.07119693,-0.07624462
40010,0.08350418,-0.07064634
40035,0.09493928,-0.06799308
40060,0.1036023,-0.06632905
40085,0.1116977,-0.0655051
40110,0.1175293,-0.06445493
40135,0.1282903,-0.06052649
40160,0.137516,-0.05621044
40185,0.137516,-0.05621044
40210,0.144622,-0.05723827
40235,0.151022,-0.05318162
40260,0.1567383,-0.050901
40285,0.1593653,-0.0482578
40310,0.1587266,-0.04349836
40336,0.1531523,-0.03363379
40361,0.1447784,-0.02477632
40386,0.1447784,-0.02477632
40411,0.1295713,-0.01072708
40436,0.1156056,-0.006375673
40461,0.1156056,-0.006375673
40486,0.1033557,-0.008542827
40511,0.09003631,-0.01351954
40536,0.09003631,-0.01351954
40561,0.07554473,-0.01517621
40586,0.06386723,-0.01345458
40611,0.04017276,-0.01037023
40636,0.02707196,-0.00997235
40661,0.01432481,-0.01094109
40686,0.01432481,-0.01094109
40711,-0.008559796,-0.01280306
40736,-0.01757815,-0.01299755
40762,-0.01757815,-0.01299755
40787,-0.04504931,-0.01515771
40812,-0.05371591,-0.01959907
40837,-0.06310464,-0.02638591
40862,-0.07647432,-0.03650056
40887,-0.08483744,-0.04325873
40912,-0.0940952,-0.04904889
40937,-0.1063891,-0.04896753
40962,-0.1063891,-0.04896753
40987,-0.1172841,-0.05328557
41012,-0.1281784,-0.0590252
41037,-0.1281784,-0.0590252
41062,-0.1408157,-0.06710783
41087,-0.1472255,-0.0698113
41112,-0.1560767,-0.072924
41137,-0.1672688,-0.07419346
41162,-0.1755124,-0.07302728
41188,-0.1755124,-0.07302728
41213,-0.1893257,-0.06989451
41238,-0.1978859,-0.06868862
41263,-0.2062523,-0.07034425
41288,-0.2062523,-0.07034425
41313,-0.2154711,-0.07536753
41338,-0.2225496,-0.08270531
41363,-0.2276853,-0.08841999
41388,-0.2348001,-0.09533803
41413,-0.2348001,-0.09533803
41438,-0.2405491,-0.1015751
41463,-0.2439473,-0.1087508
41488,-0.2439473,-0.1087508
41513,-0.2410991,-0.1163097
41538,-0.232384,-0.1267156
41563,-0.2233218,-0.1351792
41588,-0.2233218,-0.1351792
41613,-0.2159352,-0.1398661
41639,-0.2013491,-0.1410308
41664,-0.2013491,-0.1410308
41689,-0.1874091,-0.1374859
41714,-0.1781884,-0.1354416
41739,-0.1649932,-0.1343749
41764,-0.1649932,-0.1343749
41789,-0.1456403,-0.1366906
41814,-0.1340835,-0.1383068
41839,-0.1185204,-0.1392816
41864,-0.1035982,-0.1389553
41889,-0.1035982,-0.1389553
41914,-0.09207138,-0.1377013
41939,-0.07268999,-0.1367533
41964,-0.07268999,-0.1367533
41989,-0.05701718,-0.1319968
42014,-0.03781684,-0.1282162
42039,-0.03781684,-0.1282162
42064,-0.02337043,-0.1236594
42089,-0.008035718,-0.1181578
42114,0.005305097,-0.1110889
42139,0.01911443,-0.1026009
42164,0.02926199,-0.09531967
42189,0.02926199,-0.09531967
42214,0.04143877,-0.0852452
42240,0.05312428,-0.07628562
42265,0.05312428,-0.07628562
42290,0.07215235,-0.06539009
42315,0.07215235,-0.06539009
42340,0.0803251,-0.06315789
42365,0.09257643,-0.06081969
42390,0.1004348,-0.05966062
42415,0.1077088,-0.05770138
42440,0.1177699,-0.05301866
42465,0.1259945,-0.05006187
42490,0.1259945,-0.05006187
42515,0.1335255,-0.04785163
42540,0.1393463,-0.04649727
42565,0.1439883,-0.04355789
42590,0.1480434,-0.03808359
42615,0.1507278,-0.0243266
42640,0.1507278,-0.0243266
42667,0.1476059,-0.01282303
42693,0.1476059,-0.01282303
42718,0.1306214,-0.001462997
42743,0.1187563,-0.003406486
42768,0.1187563,-0.003406486
42793,0.1032245,-0.009782554
42818,0.1032245,-0.009782554
42843,0.08843516,-0.009409864
42868,0.07695877,-0.006716896
42893,0.07695877,-0.006716896
42918,0.05960279,-0.004752081
42943,0.04529352,-0.005477632
42968,0.02301212,-0.007492559
42993,0.02301212,-0.007492559
43018,0.004942636,-0.007800554
43043,-0.009856354,-0.007150885
43068,-0.02589606,-0.006124674
43093,-0.03833407,-0.006008777
43118,-0.04919134,-0.007541149
43143,-0.04919134,-0.007541149
43168,-0.06156971,-0.01306956
43193,-0.07436375,-0.02150199
43218,-0.08365695,-0.02814181
43243,-0.08971716,-0.03388219
43268,-0.1006687,-0.04078516
43293,-0.1093431,-0.04478713
43318,-0.1093431,-0.04478713
43343,-0.1253148,-0.05450684
43368,-0.1253148,-0.05450684
43393,-0.1391414,-0.06419596
43418,-0.1494182,-0.07110457
43443,-0.1601876,-0.07383639
43468,-0.1601876,-0.07383639
43494,-0.1734396,-0.07435074
43519,-0.1896645,-0.07070029
43544,-0.1896645,-0.07070029
43569,-0.1962752,-0.06873135
43594,-0.2032463,-0.06784639
43619,-0.209433,-0.06878231
43644,-0.2145501,-0.07292057
43669,-0.2172859,-0.0778387
43694,-0.2192453,-0.08499939
43719,-0.2192453,-0.08499939
43744,-0.2205444,-0.09220733
43769,-0.2205504,-0.09825931
43794,-0.2208922,-0.1014835
43819,-0.2208427,-0.1070372
43844,-0.2211339,-0.1120037
43869,-0.2217411,-0.1204984
43894,-0.2217411,-0.1204984
43919,-0.2228065,-0.133411
43944,-0.2228065,-0.133411
43969,-0.2226613,-0.140038
43994,-0.2229759,-0.1416798
44019,-0.2231685,-0.1403232
Time (ms),y target (mm),y tip (mm)
0,-0.146123,-0.07869837
25,-0.146123,-0.07869837
50,-0.1405289,-0.07872201
75,-0.1405289,-0.07872201
100,-0.1378224,-0.07873564
125,-0.1370044,-0.07969038
150,-0.1368842,-0.08091916
175,-0.1387981,-0.08500184
200,-0.1387981,-0.08500184
225,-0.1421783,-0.09031956
250,-0.1421783,-0.09031956
275,-0.1473288,-0.09297928
300,-0.1538943,-0.09535373
325,-0.1619731,-0.09741737
350,-0.1695873,-0.09971208
375,-0.1695873,-0.09971208
400,-0.1808968,-0.1032385
425,-0.1962976,-0.1081451
450,-0.2088173,-0.1113021
475,-0.214824,-0.112259
501,-0.2273923,-0.1158808
525,-0.2273923,-0.1158808
550,-0.2415666,-0.1189853
575,-0.2495649,-0.1211853
600,-0.2495649,-0.1211853
625,-0.2596497,-0.1238948
650,-0.2665921,-0.1259363
675,-0.274603,-0.1284734
700,-0.2793058,-0.1302142
725,-0.2835738,-0.1318201
755,-0.2886511,-0.1323394
786,-0.2913871,-0.1342156
812,-0.2917704,-0.1362802
837,-0.2917704,-0.1362802
861,-0.2885546,-0.1369064
886,-0.2835845,-0.1374666
911,-0.2785216,-0.1373446
936,-0.2727962,-0.1374928
961,-0.2651168,-0.1372284
986,-0.2529625,-0.1371932
1011,-0.2529625,-0.1371932
1036,-0.2384406,-0.1370372
1061,-0.2186898,-0.137407
1086,-0.2186898,-0.137407
1111,-0.2017116,-0.1374302
1136,-0.1788994,-0.1373224
1161,-0.1788994,-0.1373224
1186,-0.1597618,-0.137727
1211,-0.1447517,-0.1378193
1236,-0.1255578,-0.1375552
1261,-0.1255578,-0.1375552
1286,-0.1002313,-0.1376043
1311,-0.08086235,-0.1375099
1336,-0.06712069,-0.1372118
1361,-0.04626818,-0.1341993
1386,-0.04626818,-0.1341993
1412,-0.02756406,-0.1311433
1437,-0.01136787,-0.128051
1462,0.009229518,-0.1252885
1487,0.02350814,-0.1251176
1512,0.03925613,-0.123636
1537,0.06007374,-0.1207772
1562,0.0729709,-0.1185737
1587,0.0729709,-0.1185737
1612,0.09002959,-0.1151846
1637,0.1061869,-0.1121123
1662,0.1213312,-0.1070451
1687,0.131817,-0.1051471
1712,0.1385026,-0.102998
1737,0.1517032,-0.0983741
1762,0.1613361,-0.0946205
1787,0.1613361,-0.0946205
1812,0.170152,-0.08910376
1837,0.1788894,-0.08150217
1862,0.1788894,-0.08150217
1887,0.1819034,-0.07510294
1912,0.1804263,-0.07061394
1937,0.1764942,-0.06596126
1962,0.1701027,-0.06111614
1987,0.161267,-0.05593597
2012,0.1490773,-0.04943677
2039,0.1389973,-0.04222143
2063,0.1389973,-0.04222143
2088,0.1259783,-0.03354872
2113,0.1176288,-0.02892558
2138,0.10691,-0.0221442
2163,0.10691,-0.0221442
2188,0.09355393,-0.0118453
2213,0.083159,-0.006796057
2238,0.06904387,-0.004125139
2263,0.06904387,-0.004125139
2288,0.05762758,-0.006355377
2313,0.03937661,-0.009666986
2338,0.03937661,-0.009666986
2363,0.02651823,-0.009502396
2388,0.01272509,-0.0080154
2413,0.001422991,-0.006910011
2438,-0.01132036,-0.006732539
2463,-0.02942381,-0.007910564
2488,-0.04441539,-0.008600654
2513,-0.04441539,-0.008600654
2538,-0.06917481,-0.01108889
2563,-0.08087558,-0.01438801
2588,-0.09825535,-0.02200785
2613,-0.09825535,-0.02200785
2638,-0.1128699,-0.03075094
2664,-0.1237995,-0.03735194
2688,-0.141606,-0.04626228
2713,-0.1522162,-0.05058207
2738,-0.1650437,-0.05476629
2763,-0.1650437,-0.05476629
2788,-0.1788397,-0.05861925
2813,-0.1917066,-0.06246466
2838,-0.1917066,-0.06246466
2863,-0.2113696,-0.06885809
2888,-0.2255633,-0.07377805
2913,-0.2255633,-0.07377805
2938,-0.2387622,-0.07810489
2963,-0.2448564,-0.08124093
2988,-0.2495855,-0.0845208
3013,-0.2515153,-0.08696984
3038,-0.2501363,-0.09174863
3063,-0.2501363,-0.09174863
3088,-0.248083,-0.09735051
3113,-0.2425298,-0.1025051
3138,-0.2381058,-0.107609
3163,-0.2328587,-0.1114853
3188,-0.2231464,-0.1159521
3213,-0.21617,-0.1185522
3243,-0.2077529,-0.121435
3268,-0.2077529,-0.121435
3295,-0.1926346,-0.1274092
3319,-0.1926346,-0.1274092
3346,-0.1745914,-0.1335332
3370,-0.1544999,-0.1388643
3395,-0.1414596,-0.1397784
3420,-0.1210953,-0.1384369
3445,-0.1210953,-0.1384369
3470,-0.09425557,-0.135484
3495,-0.09425557,-0.135484
3520,-0.06942835,-0.1327408
3545,-0.04952212,-0.1291954
3570,-0.04952212,-0.1291954
3595,-0.02707466,-0.1229417
3620,-0.009397837,-0.1158355
3645,0.008782787,-0.1098184
3670,0.008782787,-0.1098184
3695,0.02486436,-0.1059908
3721,0.04248713,-0.1043075
3745,0.04248713,-0.1043075
3770,0.06282551,-0.1035547
3795,0.0795545,-0.100982
3820,0.0795545,-0.100982
3845,0.09511518,-0.09693076
3870,0.1068908,-0.09255196
3895,0.1172705,-0.08715989
3920,0.125552,-0.0822394
3945,0.1399125,-0.07537985
3970,0.1399125,-0.07537985
3995,0.1494227,-0.06910913
4020,0.1494227,-0.06910913
4045,0.1498407,-0.06530445
4070,0.1449078,-0.06169155
4095,0.1342908,-0.05524179
4120,0.1238524,-0.04974889
4146,0.1238524,-0.04974889
4170,0.1096738,-0.04200495
4195,0.09495617,-0.03433419
4221,0.08218543,-0.02649778
4246,0.08218543,-0.02649778
4270,0.06074987,-0.01566664
4295,0.0490023,-0.008834226
4320,0.03200524,-0.004452389
4345,0.03200524,-0.004452389
4370,0.01063691,-0.005547086
4395,-0.006078065,-0.009083771
4420,-0.01631643,-0.01013105
4445,-0.02530644,-0.009833518
4470,-0.02530644,-0.009833518
4495,-0.04118917,-0.009921255
4520,-0.05442584,-0.01427432
4545,-0.06551093,-0.02181361
4570,-0.06551093,-0.02181361
4595,-0.08253942,-0.03544488
4620,-0.09306321,-0.0421138
4645,-0.1117903,-0.04988233
4670,-0.1117903,-0.04988233
4695,-0.1250649,-0.05387886
4720,-0.1390187,-0.0577416
4745,-0.1390187,-0.0577416
4770,-0.1575163,-0.0645629
4795,-0.1696294,-0.06985693
4820,-0.1800974,-0.0733658
4845,-0.1800974,-0.0733658
4870,-0.1946113,-0.07537994
4895,-0.2049999,-0.07595662
4920,-0.2049999,-0.07595662
4945,-0.2127818,-0.07715771
4970,-0.2235881,-0.08079759
4995,-0.2235881,-0.08079759
5021,-0.2321158,-0.08612378
5045,-0.2321158,-0.08612378
5070,-0.2380541,-0.09212467
5095,-0.2415593,-0.09640555
5121,-0.2411608,-0.09981313
5145,-0.2411608,-0.09981313
5171,-0.2371697,-0.1063637
5196,-0.2318626,-0.1166056
5220,-0.2318626,-0.1166056
5245,-0.222776,-0.1288298
5271,-0.2126985,-0.1379787
5295,-0.2126985,-0.1379787
5320,-0.1970747,-0.1427884
5345,-0.1837828,-0.140387
5370,-0.1711146,-0.1367286
5395,-0.1711146,-0.1367286
5420,-0.1506486,-0.1341626
5445,-0.1312707,-0.1355911
5471,-0.1312707,-0.1355911
5495,-0.1135688,-0.1381149
5520,-0.097726,-0.1390679
5545,-0.07683215,-0.13881
5570,-0.05612314,-0.1351991
5595,-0.05612314,-0.1351991
5620,-0.03218877,-0.126823
5645,-0.01687431,-0.1227516
5670,-0.01687431,-0.1227516
5696,0.02061062,-0.1136547
5720,0.02061062,-0.1136547
5745,0.03449881,-0.1125489
5771,0.05063788,-0.1116187
5797,0.06431597,-0.1090253
5822,0.07995537,-0.1050841
5846,0.07995537,-0.1050841
5871,0.09664354,-0.09838746
5896,0.110295,-0.09194221
5921,0.1205459,-0.08714991
5946,0.1328092,-0.0824694
5971,0.1397855,-0.07964461
5996,0.1397855,-0.07964461
6021,0.149553,-0.07669002
6046,0.1581849,-0.07212278
6071,0.1616155,-0.06841397
6096,0.1616155,-0.06841397
6121,0.1631483,-0.06252391
6146,0.1606334,-0.05431233
6171,0.1507824,-0.0474769
6197,0.1507824,-0.0474769
6222,0.137069,-0.0394768
6246,0.1220385,-0.03347529
6272,0.1220385,-0.03347529
6296,0.1081508,-0.02577536
6321,0.09259295,-0.01589262
6347,0.07252504,-0.004746479
6372,0.07252504,-0.004746479
6398,0.05967442,-0.002300033
6424,0.03489656,-0.006953743
6448,0.03489656,-0.006953743
6474,0.02382814,-0.009618563
6499,0.007675532,-0.01052045
6523,-0.006598174,-0.008180794
6548,-0.02542809,-0.006157867
6573,-0.03231305,-0.005939339
6598,-0.04698752,-0.008657525
6623,-0.04698752,-0.008657525
6648,-0.064293,-0.01579626
6673,-0.07366204,-0.02312927
6699,-0.09012084,-0.03250372
6723,-0.1046735,-0.03952685
6748,-0.1046735,-0.03952685
6773,-0.1197638,-0.04410905
6798,-0.1297604,-0.04747837
6823,-0.1386286,-0.05205911
6849,-0.149884,-0.05887792
6873,-0.1580984,-0.06730901
6898,-0.1661408,-0.07223825
6923,-0.1661408,-0.07223825
6948,-0.176264,-0.07577263
6973,-0.1832187,-0.07679936
6998,-0.1971901,-0.07693829
7023,-0.1971901,-0.07693829
7048,-0.2061114,-0.07729257
7073,-0.2156169,-0.07960968
7098,-0.2224483,-0.08380327
7123,-0.2224483,-0.08380327
7148,-0.2270044,-0.08876193
7173,-0.2282187,-0.0924978
7198,-0.2270048,-0.09603263
7224,-0.2270048,-0.09603263
7248,-0.2206398,-0.1013219
7273,-0.212457,-0.1057878
7298,-0.2054175,-0.1100535
7324,-0.1970531,-0.1157786
7348,-0.1789759,-0.1265105
7374,-0.1789759,-0.1265105
7398,-0.1613406,-0.135545
7423,-0.1430272,-0.1420119
7448,-0.122814,-0.1420918
7474,-0.122814,-0.1420918
7498,-0.1048157,-0.1384867
7523,-0.0859428,-0.1340705
7548,-0.07660289,-0.1320444
7573,-0.06802493,-0.1309552
7598,-0.04897364,-0.1285695
7624,-0.03526006,-0.1267014
7648,-0.02327882,-0.1262028
7674,-0.006551628,-0.1226368
7698,0.005484052,-0.1192054
7724,0.02147694,-0.1138831
7749,0.02147694,-0.1138831
7774,0.03773263,-0.105186
7799,0.04911875,-0.1005749
7824,0.06064243,-0.09550023
7849,0.0721004,-0.09028012
7873,0.08636621,-0.0856566
7898,0.09674966,-0.08298135
7923,0.1069046,-0.08088408
7949,0.1069046,-0.08088408
7973,0.1201479,-0.07842287
7998,0.1329762,-0.07514384
8024,0.1395913,-0.07275453
8048,0.1521395,-0.06693038
8074,0.162757,-0.06095042
8098,0.173341,-0.05419861
8123,0.173341,-0.05419861
8148,0.1818447,-0.04834656
8173,0.1867624,-0.04402987
8199,0.1858816,-0.0402928
8224,0.1858816,-0.0402928
8249,0.1717532,-0.02852472
8274,0.1717532,-0.02852472
8299,0.1536517,-0.01577326
8323,0.1409083,-0.008083901
8349,0.1278789,-0.002300076
8374,0.1278789,-0.002300076
8399,0.1150045,-0.003616268
8423,0.1007222,-0.00841798
8449,0.0812253,-0.01064864
8475,0.0812253,-0.01064864
8500,0.06153959,-0.008697734
8525,0.04199456,-0.006400581
8550,0.02932203,-0.005968174
8575,0.01307249,-0.006512389
8599,-0.003237378,-0.007996881
8625,-0.003237378,-0.007996881
8651,-0.01624047,-0.008595604
8676,-0.01624047,-0.008595604
8701,-0.04091434,-0.009401967
8726,-0.05432906,-0.01395332
8751,-0.07524793,-0.02609976
8775,-0.07524793,-0.02609976
8800,-0.08469424,-0.03397536
8826,-0.1038776,-0.04380982
8851,-0.1038776,-0.04380982
8877,-0.116138,-0.04851501
8902,-0.1338778,-0.05387698
8927,-0.1464822,-0.05816486
8952,-0.1464822,-0.05816486
8977,-0.1587982,-0.06516735
9002,-0.169368,-0.07061807
9027,-0.1763814,-0.07320587
9052,-0.189194,-0.07406854
9077,-0.189194,-0.07406854
9102,-0.2003835,-0.07329017
9127,-0.2101104,-0.07224062
9152,-0.2155468,-0.07278199
9177,-0.2174794,-0.07603565
9202,-0.2153721,-0.0800074
9227,-0.2153721,-0.0800074
9252,-0.2083595,-0.08606587
9277,-0.202448,-0.09070092
9302,-0.1911896,-0.09895664
9327,-0.1911896,-0.09895664
9352,-0.178601,-0.1049593
9377,-0.1687055,-0.1103647
9402,-0.1553052,-0.1191625
9427,-0.1390121,-0.1281906
9452,-0.1390121,-0.1281906
9477,-0.1244297,-0.1368971
9502,-0.1087733,-0.1417304
9527,-0.09617521,-0.1412161
9552,-0.08136065,-0.1371392
9577,-0.08136065,-0.1371392
9602,-0.06952944,-0.133081
9627,-0.05405589,-0.1287636
9652,-0.03730959,-0.1248462
9677,-0.02527275,-0.1227843
9702,-0.02527275,-0.1227843
9727,-0.01247477,-0.1198054
9752,0.008245865,-0.1136326
9777,0.02017131,-0.1073273
9802,0.0319909,-0.09955087
9827,0.04981634,-0.08832326
9852,0.04981634,-0.08832326
9877,0.066109,-0.07872553
9902,0.07953838,-0.07395402
9927,0.09915105,-0.06986016
9952,0.1120354,-0.06864499
9977,0.1230321,-0.06776984
10002,0.1230321,-0.06776984
10027,0.1409015,-0.06313457
10052,0.1409015,-0.06313457
10077,0.1496016,-0.05748978
10102,0.1529561,-0.0523514
10127,0.1543004,-0.04698845
10152,0.1543004,-0.04698845
10177,0.1482188,-0.04532171
10204,0.1377643,-0.04324904
