0.1379652,-0.06874006,-0.2419497
0.1394073,0.02423425,-0.2626232
0.1404194,-0.03992761,-0.2443509
0.1410555,0.000955733,-0.2588069
0.1424097,-0.02190357,-0.2564635
0.1444163,-0.03442366,-0.253582
0.1449129,-0.008926179,-0.2450955
0.1449361,-0.02253885,-0.2438763
0.1449961,-0.03770881,-0.2562714
0.1453862,-0.06982937,-0.2455533
0.1456204,-0.06619008,-0.2391547
0.1457626,-0.05024374,-0.2528057
0.1458769,0.04047376,-0.2428638
0.146232,0.04185678,-0.2420924
0.1464014,-0.03869502,-0.2389973
0.1470854,-0.05405257,-0.242528
0.147242,-0.0184464,-0.2434736
0.1473024,-0.03255739,-0.2470084
0.1476312,-0.0032387,-0.2448616
0.148287,-0.009121591,-0.2492052
0.1484045,-0.05648248,-0.2487888
0.1485002,0.01730229,-0.2434906
0.1486936,-0.04229427,-0.2424787
0.1489392,-0.05672882,-0.2405297
0.1490343,0.02535037,-0.2427557
0.1491767,-0.01354808,-0.260322
0.1494816,-0.05453721,-0.2489988
0.1495218,-0.05120156,-0.2371677
0.1498548,0.01607329,-0.2424845
0.1501486,-0.03608008,-0.2430077
0.1502466,-0.02225438,-0.2427864
0.1504889,0.01041172,-0.2460728
0.1506208,-0.03174525,-0.2527964
0.1510266,0.002664785,-0.2433204
0.1513026,0.01169544,-0.2523471
0.1513432,-0.0119021,-0.2452028
0.1516379,-0.06900373,-0.2336016
0.1516682,-0.007721283,-0.252485
0.1522317,0.01289716,-0.2428209
0.1523282,0.02676744,-0.2512328
0.1527293,0.00374957,-0.252156
0.1537673,-0.07045757,-0.2410106
0.1551468,-0.02896359,-0.2520723
0.155639,-0.01366874,-0.2538385
0.1558643,-0.05276361,-0.2329278
0.1559781,-0.04057138,-0.23254
0.1561514,-0.04742951,-0.2463831
0.1564259,0.01160189,-0.2507303
0.1569081,-0.02623305,-0.2306506
0.1572807,0.04077863,-0.234117
0.1576043,-0.03904207,-0.236277
0.1578498,-0.06840699,-0.2304986
0.1579227,-0.04002153,-0.2316269
0.1580364,-0.02474644,-0.2365418
0.1584208,0.02685655,-0.2354202
0.1588584,0.003345945,-0.2397272
0.1590236,-0.05762411,-0.2332386
0.1595155,-0.02200848,-0.2367536
0.1597332,-0.01081301,-0.2352185
0.1601,0.01100971,-0.239062
0.1602419,-0.03599279,-0.2362628
0.1602956,0.02918093,-0.2458953
0.1605284,0.01575252,-0.2354859
0.160695,-0.05448596,-0.2289813
0.1612741,-0.04434111,-0.2325596
0.1614587,0.02565395,-0.2343366
0.1615241,-0.01179347,-0.2377951
0.162049,-0.05674662,-0.2385975
0.162058,-0.01706142,-0.2468656
0.1620892,-0.02343453,-0.2348123
0.1621875,0.00189526,-0.2366013
0.1628136,-0.03358315,-0.2451919
0.1637632,0.02288441,-0.2452375
0.1637704,-0.02472067,-0.2445083
0.1646449,-0.06701741,-0.2271318
0.1650376,-0.000904771,-0.2456568
0.1650625,-0.00341294,-0.2330999
0.165125,-0.06881945,-0.2242162
0.1657604,-0.05238428,-0.2378205
0.1658859,0.000466134,-0.2343508
0.1659953,0.00382638,-0.2420524
0.1661547,-0.04328528,-0.2397498
0.166418,0.01116773,-0.2430716
0.1665557,-0.05713985,-0.2349164
0.1669084,-0.0202472,-0.2297336
0.1672049,-0.01794401,-0.243266
0.1672994,-0.04037704,-0.2238901
0.1674933,-0.03898041,-0.2255155
0.1675357,-0.03389804,-0.2396091
0.1678377,0.04279184,-0.2281495
0.1678837,-0.05213993,-0.2256273
0.1682816,-0.05151463,-0.2292327
0.1682997,-0.01652053,-0.2298062
0.1684293,-0.03264841,-0.2423149
0.1687185,-0.01933649,-0.2321636
0.1693137,-0.03911991,-0.2228531
0.1693746,-0.05439465,-0.2278508
0.1694297,-0.03104054,-0.2323309
0.1694556,-0.06689709,-0.2213456
0.1695036,0.04485273,-0.2260522
0.1696123,-0.03891151,-0.2289214
0.1696157,-0.07032435,-0.2303685
0.1697086,0.02087069,-0.2304398
0.1699292,-0.09900919,-0.2172796
0.1700397,-0.03373033,-0.2312371
0.1701072,0.02737293,-0.229833
0.1705874,-0.05745999,-0.2238077
0.1708446,0.01948253,-0.2289953
0.1713281,-0.02237309,-0.2252132
0.1714054,-0.04929316,-0.2360495
0.1715,0.03274341,-0.2410231
0.1716533,0.01528674,-0.2401319
0.1716642,-0.03409804,-0.2276191
0.1720334,0.004840252,-0.23116
