0.3448803;-0.1167652;1.278838
0.7513531;-0.1320393;1.618388
0.6334805;-0.133289;1.517387
0.6404497;-0.1292091;1.527087
0.8306718;-0.0937423;1.723004
0.2415705;-0.1238864;1.153523
0.4487392;-0.1097683;1.325014
